chr	start	end	sample	ref_A	ref_T	ref_AT	ref_CpG	read_depth	A_denom	AT_denom	CpG_denom	bin_bp_denom	m6A_count	mCG_count_raw	mCG_count	MSP_bp	nuc_bp	mCG_PASS_n	mCG_EDGE_plus2_n	mCG_FAIL_excess_n	m6A_per_A	m6A_per_AT	mCG_per_CpG	MSP_fraction	nuc_fraction
chr9	45797770	45802770	PAN027Pat_NPC	1509	1621	3130	74	5	7545	15650	370	25000	341	332	332	10615	227615	5	0	0	0.045195	0.021789	0.897297	0.424600	9.104600
chr9	47207770	47212770	PAN027Pat_NPC	1511	1621	3132	72	10	15110	31320	720	50000	526	608	608	40790	535110	10	0	0	0.034811	0.016794	0.844444	0.815800	10.702200
chr9	45507770	45512770	PAN027Pat_NPC	1514	1619	3133	69	5	7570	15665	345	25000	192	318	318	10115	151070	5	0	0	0.025363	0.012257	0.921739	0.404600	6.042800
chr9	47612770	47617770	PAN027Pat_NPC	1514	1639	3153	69	4	6056	12612	276	20000	77	213	213	2956	75244	4	0	0	0.012715	0.006105	0.771739	0.147800	3.762200
chr9	45912770	45917770	PAN027Pat_NPC	1512	1615	3127	68	10	15120	31270	680	50000	899	523	523	50420	498070	10	0	0	0.059458	0.028750	0.769118	1.008400	9.961400
chr9	46657770	46662770	PAN027Pat_NPC	1510	1621	3131	73	2	3020	6262	146	10000	27	124	124	410	25028	2	0	0	0.008940	0.004312	0.849315	0.041000	2.502800
chr9	46217770	46222770	PAN027Pat_NPC	1508	1617	3125	68	1	1508	3125	68	5000	13	57	57	15	7615	1	0	0	0.008621	0.004160	0.838235	0.003000	1.523000
chr9	47367770	47372770	PAN027Pat_NPC	1517	1615	3132	69	8	12136	25056	552	40000	96	487	487	4432	349248	8	0	0	0.007910	0.003831	0.882246	0.110800	8.731200
chr9	47772770	47777770	PAN027Pat_NPC	1521	1623	3144	64	2	3042	6288	128	10000	20	103	103	392	40636	2	0	0	0.006575	0.003181	0.804688	0.039200	4.063600
chr9	45312770	45317770	PAN027Pat_NPC	1520	1613	3133	62	9	13680	28197	558	45000	140	420	420	10800	357435	9	0	0	0.010234	0.004965	0.752688	0.240000	7.943000
chr9	46022770	46027770	PAN027Pat_NPC	1507	1616	3123	67	6	9042	18738	402	30000	929	143	143	27384	170814	6	0	0	0.102743	0.049578	0.355721	0.912800	5.693800
chr9	47172770	47177770	PAN027Pat_NPC	1506	1616	3122	68	5	7530	15610	340	25000	180	233	233	9140	149845	5	0	0	0.023904	0.011531	0.685294	0.365600	5.993800
chr9	45472770	45477770	PAN027Pat_NPC	1494	1624	3118	67	6	8964	18708	402	30000	121	294	294	8796	174894	6	0	0	0.013498	0.006468	0.731343	0.293200	5.829800
chr9	46727770	46732770	PAN027Pat_NPC	1509	1613	3122	69	4	6036	12488	276	20000	247	229	229	11340	103036	4	0	0	0.040921	0.019779	0.829710	0.567000	5.151800
chr9	46182770	46187770	PAN027Pat_NPC	1502	1629	3131	69	7	10514	21917	483	35000	176	412	412	10101	254191	7	0	0	0.016740	0.008030	0.853002	0.288600	7.262600
chr9	47437770	47442770	PAN027Pat_NPC	1514	1622	3136	72	9	13626	28224	648	45000	159	553	553	8442	393381	9	0	0	0.011669	0.005634	0.853395	0.187600	8.741800
chr9	45737770	45742770	PAN027Pat_NPC	1520	1620	3140	63	4	6080	12560	252	20000	295	162	162	12400	64716	4	0	0	0.048520	0.023487	0.642857	0.620000	3.235800
chr9	47842770	47847770	PAN027Pat_NPC	1516	1626	3142	63	7	10612	21994	441	35000	382	369	369	20300	295323	7	0	0	0.035997	0.017368	0.836735	0.580000	8.437800
chr9	46887770	46892770	PAN027Pat_NPC	1504	1618	3122	73	3	4512	9366	219	15000	20	193	193	2421	75327	3	0	0	0.004433	0.002135	0.881279	0.161400	5.021800
chr9	47402770	47407770	PAN027Pat_NPC	1492	1624	3116	72	5	7460	15580	360	25000	190	281	281	6460	157455	5	0	0	0.025469	0.012195	0.780556	0.258400	6.298200
chr9	45542770	45547770	PAN027Pat_NPC	1505	1616	3121	69	10	15050	31210	690	50000	220	656	656	17950	538380	10	0	0	0.014618	0.007049	0.950725	0.359000	10.767600
chr9	46297770	46302770	PAN027Pat_NPC	1509	1625	3134	64	5	7545	15670	320	25000	162	250	250	4685	120315	5	0	0	0.021471	0.010338	0.781250	0.187400	4.812600
chr9	46287770	46292770	PAN027Pat_NPC	1520	1608	3128	70	5	7600	15640	350	25000	151	292	292	5450	132985	5	0	0	0.019868	0.009655	0.834286	0.218000	5.319400
chr9	46692770	46697770	PAN027Pat_NPC	1508	1626	3134	69	5	7540	15670	345	25000	147	279	279	6470	179565	5	0	0	0.019496	0.009381	0.808696	0.258800	7.182600
chr9	46252770	46257770	PAN027Pat_NPC	1511	1616	3127	73	8	12088	25016	584	40000	283	481	481	12432	337712	8	0	0	0.023412	0.011313	0.823630	0.310800	8.442800
chr9	45807770	45812770	PAN027Pat_NPC	1505	1631	3136	67	7	10535	21952	469	35000	235	424	424	10353	273672	7	0	0	0.022307	0.010705	0.904051	0.295800	7.819200
chr9	47912770	47917770	PAN027Pat_NPC	1529	1620	3149	63	6	9174	18894	378	30000	372	301	301	15024	203994	6	0	0	0.040549	0.019689	0.796296	0.500800	6.799800
chr9	46957770	46962770	PAN027Pat_NPC	1507	1624	3131	72	8	12056	25048	576	40000	372	484	484	15872	347016	8	0	0	0.030856	0.014851	0.840278	0.396800	8.675400
chr9	46517770	46522770	PAN027Pat_NPC	1510	1618	3128	68	10	15100	31280	680	50000	515	593	593	47680	545000	10	0	0	0.034106	0.016464	0.872059	0.953600	10.900000
chr9	46922770	46927770	PAN027Pat_NPC	1500	1625	3125	70	7	10500	21875	490	35000	160	349	349	11718	257558	7	0	0	0.015238	0.007314	0.712245	0.334800	7.358800
chr9	47667770	47672770	PAN027Pat_NPC	1522	1610	3132	72	4	6088	12528	288	20000	92	177	177	3256	97184	4	0	0	0.015112	0.007344	0.614583	0.162800	4.859200
chr9	45612770	45617770	PAN027Pat_NPC	1510	1615	3125	67	10	15100	31250	670	50000	326	640	640	20420	505900	10	0	0	0.021589	0.010432	0.955224	0.408400	10.118000
chr9	47227770	47232770	PAN027Pat_NPC	1514	1621	3135	69	8	12112	25080	552	40000	297	497	497	19816	328280	8	0	0	0.024521	0.011842	0.900362	0.495400	8.207000
chr9	47632770	47637770	PAN027Pat_NPC	1519	1617	3136	69	5	7595	15680	345	25000	92	257	257	2820	143780	5	0	0	0.012113	0.005867	0.744928	0.112800	5.751200
chr9	46322770	46327770	PAN027Pat_NPC	1505	1618	3123	66	7	10535	21861	462	35000	495	338	338	29897	263396	7	0	0	0.046986	0.022643	0.731602	0.854200	7.525600
chr9	45367770	45372770	PAN027Pat_NPC	1513	1624	3137	69	13	19669	40781	897	65000	452	800	800	37401	981526	13	0	0	0.022980	0.011084	0.891862	0.575400	15.100400
chr9	45772770	45777770	PAN027Pat_NPC	1512	1623	3135	65	5	7560	15675	325	25000	79	303	303	4400	135255	5	0	0	0.010450	0.005040	0.932308	0.176000	5.410200
chr9	45332770	45337770	PAN027Pat_NPC	1520	1611	3131	67	8	12160	25048	536	40000	135	423	423	5808	319216	8	0	0	0.011102	0.005390	0.789179	0.145200	7.980400
chr9	47032770	47037770	PAN027Pat_NPC	1516	1613	3129	67	6	9096	18774	402	30000	164	356	356	8016	204330	6	0	0	0.018030	0.008735	0.885572	0.267200	6.811000
chr9	46077770	46082770	PAN027Pat_NPC	1510	1627	3137	64	6	9060	18822	384	30000	448	316	316	15840	214554	6	0	0	0.049448	0.023802	0.822917	0.528000	7.151800
chr9	46482770	46487770	PAN027Pat_NPC	1514	1625	3139	72	4	6056	12556	288	20000	287	249	249	22936	115328	4	0	0	0.047391	0.022858	0.864583	1.146800	5.766400
chr9	47737770	47742770	PAN027Pat_NPC	1520	1626	3146	67	8	12160	25168	536	40000	127	470	470	8696	355984	8	0	0	0.010444	0.005046	0.876866	0.217400	8.899600
chr9	47192770	47197770	PAN027Pat_NPC	1503	1628	3131	68	8	12024	25048	544	40000	133	437	437	7240	382856	8	0	0	0.011061	0.005310	0.803309	0.181000	9.571400
chr9	47702770	47707770	PAN027Pat_NPC	1524	1624	3148	71	3	4572	9444	213	15000	128	183	183	3285	54636	3	0	0	0.027997	0.013554	0.859155	0.219000	3.642400
chr9	46747770	46752770	PAN027Pat_NPC	1508	1616	3124	74	5	7540	15620	370	25000	205	330	330	8550	173260	5	0	0	0.027188	0.013124	0.891892	0.342000	6.930400
chr9	45437770	45442770	PAN027Pat_NPC	1503	1624	3127	65	7	10521	21889	455	35000	203	406	406	13195	289849	7	0	0	0.019295	0.009274	0.892308	0.377000	8.281400
chr9	46597770	46602770	PAN027Pat_NPC	1520	1620	3140	67	5	7600	15700	335	25000	73	294	294	2865	145070	5	0	0	0.009605	0.004650	0.877612	0.114600	5.802800
chr9	45842770	45847770	PAN027Pat_NPC	1504	1626	3130	69	3	4512	9390	207	15000	84	196	196	1599	47715	3	0	0	0.018617	0.008946	0.946860	0.106600	3.181000
chr9	47457770	47462770	PAN027Pat_NPC	1508	1623	3131	65	4	6032	12524	260	20000	82	236	236	2728	117228	4	0	0	0.013594	0.006547	0.907692	0.136400	5.861400
chr9	47862770	47867770	PAN027Pat_NPC	1525	1620	3145	71	6	9150	18870	426	30000	116	279	279	10944	196176	6	0	0	0.012678	0.006147	0.654930	0.364800	6.539200
chr9	47102770	47107770	PAN027Pat_NPC	1519	1629	3148	62	4	6076	12592	248	20000	40	233	233	1364	102924	4	0	0	0.006583	0.003177	0.939516	0.068200	5.146200
chr9	45402770	45407770	PAN027Pat_NPC	1513	1616	3129	71	5	7565	15645	355	25000	462	288	288	22665	139020	5	0	0	0.061071	0.029530	0.811268	0.906600	5.560800
chr9	46147770	46152770	PAN027Pat_NPC	1514	1622	3136	72	5	7570	15680	360	25000	149	276	276	7900	148055	5	0	0	0.019683	0.009503	0.766667	0.316000	5.922200
chr9	46552770	46557770	PAN027Pat_NPC	1508	1623	3131	67	5	7540	15655	335	25000	343	275	275	11415	159725	5	0	0	0.045491	0.021910	0.820896	0.456600	6.389000
chr9	46112770	46117770	PAN027Pat_NPC	1513	1627	3140	65	4	6052	12560	260	20000	435	215	215	11588	81232	4	0	0	0.071877	0.034634	0.826923	0.579400	4.061600
chr9	47262770	47267770	PAN027Pat_NPC	1533	1624	3157	74	6	9198	18942	444	30000	146	406	406	6018	173982	6	0	0	0.015873	0.007708	0.914414	0.200600	5.799400
chr9	45562770	45567770	PAN027Pat_NPC	1504	1619	3123	68	4	6016	12492	272	20000	46	250	250	3776	117852	4	0	0	0.007646	0.003682	0.919118	0.188800	5.892600
chr9	46817770	46822770	PAN027Pat_NPC	1506	1623	3129	71	2	3012	6258	142	10000	15	128	128	52	22580	2	0	0	0.004980	0.002397	0.901408	0.005200	2.258000
chr9	47527770	47532770	PAN027Pat_NPC	1516	1625	3141	68	7	10612	21987	476	35000	137	359	359	10731	235179	7	0	0	0.012910	0.006231	0.754202	0.306600	6.719400
chr9	47932770	47937770	PAN027Pat_NPC	1519	1609	3128	67	3	4557	9384	201	15000	70	179	179	1194	57081	3	0	0	0.015361	0.007460	0.890547	0.079600	3.805400
chr9	46977770	46982770	PAN027Pat_NPC	1512	1620	3132	73	4	6048	12528	292	20000	85	252	252	2812	91136	4	0	0	0.014054	0.006785	0.863014	0.140600	4.556800
chr9	46622770	46627770	PAN027Pat_NPC	1512	1625	3137	71	5	7560	15685	355	25000	148	291	291	7760	194400	5	0	0	0.019577	0.009436	0.819718	0.310400	7.776000
chr9	45667770	45672770	PAN027Pat_NPC	1498	1626	3124	69	7	10486	21868	483	35000	217	357	357	13356	229019	7	0	0	0.020694	0.009923	0.739130	0.381600	6.543400
chr9	45227770	45232770	PAN027Pat_NPC	1519	1622	3141	68	6	9114	18846	408	30000	90	381	381	4626	230634	6	0	0	0.009875	0.004776	0.933824	0.154200	7.687800
chr9	47332770	47337770	PAN027Pat_NPC	1495	1635	3130	63	2	2990	6260	126	10000	63	90	90	1216	24008	2	0	0	0.021070	0.010064	0.714286	0.121600	2.400800
chr9	45632770	45637770	PAN027Pat_NPC	1518	1618	3136	67	8	12144	25088	536	40000	260	475	475	18168	403264	8	0	0	0.021410	0.010364	0.886194	0.454200	10.081600
chr9	46377770	46382770	PAN027Pat_NPC	1514	1624	3138	69	4	6056	12552	276	20000	181	234	234	6868	94080	4	0	0	0.029888	0.014420	0.847826	0.343400	4.704000
chr9	46782770	46787770	PAN027Pat_NPC	1510	1617	3127	72	14	21140	43778	1008	70000	528	841	841	64834	1040606	14	0	0	0.024976	0.012061	0.834325	0.926200	14.865800
chr9	46342770	46347770	PAN027Pat_NPC	1520	1611	3131	65	5	7600	15655	325	25000	353	233	233	12285	119700	5	0	0	0.046447	0.022549	0.716923	0.491400	4.788000
chr9	47087770	47092770	PAN027Pat_NPC	1489	1644	3133	65	8	11912	25064	520	40000	407	463	463	23288	299544	8	0	0	0.034167	0.016238	0.890385	0.582200	7.488600
chr9	45387770	45392770	PAN027Pat_NPC	1497	1625	3122	68	5	7485	15610	340	25000	87	317	317	5705	170580	5	0	0	0.011623	0.005573	0.932353	0.228200	6.823200
chr9	47492770	47497770	PAN027Pat_NPC	1519	1613	3132	73	7	10633	21924	511	35000	71	426	426	2912	244951	7	0	0	0.006677	0.003238	0.833659	0.083200	6.998600
chr9	46997770	47002770	PAN027Pat_NPC	1506	1620	3126	66	3	4518	9378	198	15000	57	164	164	1044	49920	3	0	0	0.012616	0.006078	0.828283	0.069600	3.328000
chr9	47052770	47057770	PAN027Pat_NPC	1514	1626	3140	64	5	7570	15700	320	25000	54	236	236	5800	134470	5	0	0	0.007133	0.003439	0.737500	0.232000	5.378800
chr9	46897770	46902770	PAN027Pat_NPC	1507	1619	3126	73	5	7535	15630	365	25000	31	312	312	1160	123840	5	0	0	0.004114	0.001983	0.854795	0.046400	4.953600
chr9	47757770	47762770	PAN027Pat_NPC	1524	1624	3148	68	6	9144	18888	408	30000	87	329	329	6354	219738	6	0	0	0.009514	0.004606	0.806373	0.211800	7.324600
chr9	45702770	45707770	PAN027Pat_NPC	1507	1625	3132	74	1	1507	3132	74	5000	27	57	57	136	8600	1	0	0	0.017916	0.008621	0.770270	0.027200	1.720000
chr9	46447770	46452770	PAN027Pat_NPC	1510	1626	3136	64	3	4530	9408	192	15000	77	172	172	936	54285	3	0	0	0.016998	0.008185	0.895833	0.062400	3.619000
chr9	46852770	46857770	PAN027Pat_NPC	1510	1616	3126	73	8	12080	25008	584	40000	248	432	432	15384	294032	8	0	0	0.020530	0.009917	0.739726	0.384600	7.350800
chr9	46007770	46012770	PAN027Pat_NPC	1516	1615	3131	69	2	3032	6262	138	10000	260	28	28	5022	36672	2	0	0	0.085752	0.041520	0.202899	0.502200	3.667200
chr9	46412770	46417770	PAN027Pat_NPC	1496	1620	3116	71	7	10472	21812	497	35000	139	427	427	7168	300573	7	0	0	0.013273	0.006373	0.859155	0.204800	8.587800
chr9	47157770	47162770	PAN027Pat_NPC	1500	1622	3122	68	3	4500	9366	204	15000	224	176	176	5343	78552	3	0	0	0.049778	0.023916	0.862745	0.356200	5.236800
chr9	45457770	45462770	PAN027Pat_NPC	1511	1624	3135	68	6	9066	18810	408	30000	159	301	301	7440	209172	6	0	0	0.017538	0.008453	0.737745	0.248000	6.972400
chr9	47562770	47567770	PAN027Pat_NPC	1526	1626	3152	65	5	7630	15760	325	25000	552	289	289	12585	172600	5	0	0	0.072346	0.035025	0.889231	0.503400	6.904000
chr9	45862770	45867770	PAN027Pat_NPC	1511	1621	3132	71	3	4533	9396	213	15000	52	194	194	924	44076	3	0	0	0.011471	0.005534	0.910798	0.061600	2.938400
chr9	47122770	47127770	PAN027Pat_NPC	1512	1619	3131	71	6	9072	18786	426	30000	61	330	330	5214	171744	6	0	0	0.006724	0.003247	0.774648	0.173800	5.724800
chr9	46167770	46172770	PAN027Pat_NPC	1511	1623	3134	75	5	7555	15670	375	25000	138	325	325	6170	135795	5	0	0	0.018266	0.008807	0.866667	0.246800	5.431800
chr9	46572770	46577770	PAN027Pat_NPC	1522	1625	3147	67	5	7610	15735	335	25000	107	259	259	4055	149325	5	0	0	0.014060	0.006800	0.773134	0.162200	5.973000
chr9	47827770	47832770	PAN027Pat_NPC	1529	1630	3159	61	8	12232	25272	488	40000	176	409	409	11760	340600	8	0	0	0.014388	0.006964	0.838115	0.294000	8.515000
chr9	45262770	45267770	PAN027Pat_NPC	1518	1606	3124	62	4	6072	12496	248	20000	51	225	225	3788	80988	4	0	0	0.008399	0.004081	0.907258	0.189400	4.049400
chr9	47282770	47287770	PAN027Pat_NPC	1512	1625	3137	68	5	7560	15685	340	25000	103	313	313	7925	173370	5	0	0	0.013624	0.006567	0.920588	0.317000	6.934800
chr9	45967770	45972770	PAN027Pat_NPC	1512	1611	3123	78	3	4536	9369	234	15000	293	139	139	8667	46707	3	0	0	0.064594	0.031273	0.594017	0.577800	3.113800
chr9	45527770	45532770	PAN027Pat_NPC	1502	1627	3129	62	6	9012	18774	372	30000	138	351	351	7920	228522	6	0	0	0.015313	0.007351	0.943548	0.264000	7.617400
chr9	45932770	45937770	PAN027Pat_NPC	1517	1615	3132	73	4	6068	12528	292	20000	769	193	193	19792	65336	4	0	0	0.126730	0.061383	0.660959	0.989600	3.266800
chr9	46677770	46682770	PAN027Pat_NPC	1506	1617	3123	75	3	4518	9369	225	15000	42	179	179	654	44061	3	0	0	0.009296	0.004483	0.795556	0.043600	2.937400
chr9	46237770	46242770	PAN027Pat_NPC	1513	1613	3126	62	3	4539	9378	186	15000	106	159	159	1800	59382	3	0	0	0.023353	0.011303	0.854839	0.120000	3.958800
chr9	46642770	46647770	PAN027Pat_NPC	1506	1627	3133	69	9	13554	28197	621	45000	127	545	545	6507	395019	9	0	0	0.009370	0.004504	0.877617	0.144600	8.778200
chr9	47387770	47392770	PAN027Pat_NPC	1509	1627	3136	69	5	7545	15680	345	25000	367	260	260	16850	123755	5	0	0	0.048641	0.023406	0.753623	0.674000	4.950200
chr9	45687770	45692770	PAN027Pat_NPC	1503	1612	3115	67	5	7515	15575	335	25000	78	168	168	3745	87480	5	0	0	0.010379	0.005008	0.501493	0.149800	3.499200
chr9	47792770	47797770	PAN027Pat_NPC	1519	1631	3150	67	6	9114	18900	402	30000	76	296	296	4470	167616	6	0	0	0.008339	0.004021	0.736318	0.149000	5.587200
chr9	47352770	47357770	PAN027Pat_NPC	1504	1618	3122	70	7	10528	21854	490	35000	233	422	422	15925	333564	7	0	0	0.022131	0.010662	0.861224	0.455000	9.530400
chr9	46907770	46912770	PAN027Pat_NPC	1511	1618	3129	70	5	7555	15645	350	25000	175	217	217	6765	122455	5	0	0	0.023163	0.011186	0.620000	0.270600	4.898200
chr9	46042770	46047770	PAN027Pat_NPC	1510	1621	3131	66	1	1510	3131	66	5000	98	64	64	2284	7694	1	0	0	0.064901	0.031300	0.969697	0.456800	1.538800
chr9	45492770	45497770	PAN027Pat_NPC	1502	1613	3115	70	7	10514	21805	490	35000	170	459	459	16268	286482	7	0	0	0.016169	0.007796	0.936735	0.464800	8.185200
chr9	47617770	47622770	PAN027Pat_NPC	1504	1626	3130	73	3	4512	9390	219	15000	52	201	201	1599	60342	3	0	0	0.011525	0.005538	0.917808	0.106600	4.022800
chr9	46307770	46312770	PAN027Pat_NPC	1512	1622	3134	65	4	6048	12536	260	20000	82	186	186	2596	107428	4	0	0	0.013558	0.006541	0.715385	0.129800	5.371400
chr9	46712770	46717770	PAN027Pat_NPC	1511	1617	3128	72	4	6044	12512	288	20000	477	233	233	12360	103704	4	0	0	0.078921	0.038123	0.809028	0.618000	5.185200
chr9	45757770	45762770	PAN027Pat_NPC	1509	1615	3124	68	5	7545	15620	340	25000	191	305	305	6275	160185	5	0	0	0.025315	0.012228	0.897059	0.251000	6.407400
chr9	47017770	47022770	PAN027Pat_NPC	1520	1608	3128	68	2	3040	6256	136	10000	66	121	121	1444	23630	2	0	0	0.021711	0.010550	0.889706	0.144400	2.363000
chr9	45317770	45322770	PAN027Pat_NPC	1509	1626	3135	61	11	16599	34485	671	55000	262	495	495	24739	525283	11	0	0	0.015784	0.007598	0.737705	0.449800	9.550600
chr9	47422770	47427770	PAN027Pat_NPC	1495	1622	3117	69	5	7475	15585	345	25000	171	301	301	10565	226220	5	0	0	0.022876	0.010972	0.872464	0.422600	9.048800
chr9	46467770	46472770	PAN027Pat_NPC	1507	1614	3121	66	5	7535	15605	330	25000	275	269	269	13925	149165	5	0	0	0.036496	0.017623	0.815152	0.557000	5.966600
chr9	46872770	46877770	PAN027Pat_NPC	1512	1618	3130	72	7	10584	21910	504	35000	172	335	335	8484	246246	7	0	0	0.016251	0.007850	0.664683	0.242400	7.035600
chr9	47177770	47182770	PAN027Pat_NPC	1491	1629	3120	66	3	4473	9360	198	15000	49	149	149	2655	74835	3	0	0	0.010955	0.005235	0.752525	0.177000	4.989000
chr9	47582770	47587770	PAN027Pat_NPC	1521	1627	3148	66	3	4563	9444	198	15000	20	102	102	1602	47394	3	0	0	0.004383	0.002118	0.515152	0.106800	3.159600
chr9	46272770	46277770	PAN027Pat_NPC	1506	1624	3130	65	3	4518	9390	195	15000	270	150	150	8007	48306	3	0	0	0.059761	0.028754	0.769231	0.533800	3.220400
chr9	45827770	45832770	PAN027Pat_NPC	1508	1620	3128	73	6	9048	18768	438	30000	224	346	346	10098	172998	6	0	0	0.024757	0.011935	0.789954	0.336600	5.766600
chr9	45282770	45287770	PAN027Pat_NPC	1517	1600	3117	66	1	1517	3117	66	5000	16	44	44	1681	15326	1	0	0	0.010547	0.005133	0.666667	0.336200	3.065200
chr9	46537770	46542770	PAN027Pat_NPC	1508	1621	3129	68	5	7540	15645	340	25000	144	294	294	9240	145660	5	0	0	0.019098	0.009204	0.864706	0.369600	5.826400
chr9	47697770	47702770	PAN027Pat_NPC	1521	1624	3145	68	1	1521	3145	68	5000	16	57	57	1312	16510	1	0	0	0.010519	0.005087	0.838235	0.262400	3.302000
chr9	46942770	46947770	PAN027Pat_NPC	1514	1619	3133	72	6	9084	18798	432	30000	59	369	369	7524	260028	6	0	0	0.006495	0.003139	0.854167	0.250800	8.667600
chr9	47687770	47692770	PAN027Pat_NPC	1518	1617	3135	69	7	10626	21945	483	35000	173	266	266	8344	176274	7	0	0	0.016281	0.007883	0.550725	0.238400	5.036400
chr9	45987770	45992770	PAN027Pat_NPC	1494	1621	3115	67	4	5976	12460	268	20000	522	57	57	20900	65752	4	0	0	0.087349	0.041894	0.212687	1.045000	3.287600
chr9	46502770	46507770	PAN027Pat_NPC	1501	1626	3127	70	9	13509	28143	630	45000	231	565	565	23643	412551	9	0	0	0.017100	0.008208	0.896825	0.525400	9.167800
chr9	47247770	47252770	PAN027Pat_NPC	1499	1619	3118	74	4	5996	12472	296	20000	40	266	266	640	79360	4	0	0	0.006671	0.003207	0.898649	0.032000	3.968000
chr9	47652770	47657770	PAN027Pat_NPC	1526	1616	3142	72	2	3052	6284	144	10000	142	112	112	2104	29130	2	0	0	0.046527	0.022597	0.777778	0.210400	2.913000
chr9	47097770	47102770	PAN027Pat_NPC	1508	1627	3135	61	7	10556	21945	427	35000	246	378	378	18473	251153	7	0	0	0.023304	0.011210	0.885246	0.527800	7.175800
chr9	45397770	45402770	PAN027Pat_NPC	1511	1621	3132	68	5	7555	15660	340	25000	446	283	283	22430	156235	5	0	0	0.059034	0.028480	0.832353	0.897200	6.249400
chr9	47212770	47217770	PAN027Pat_NPC	1507	1626	3133	65	9	13563	28197	585	45000	350	498	498	47268	492660	9	0	0	0.025806	0.012413	0.851282	1.050400	10.948000
chr9	45792770	45797770	PAN027Pat_NPC	1523	1621	3144	62	8	12184	25152	496	40000	217	438	438	11520	336456	8	0	0	0.017810	0.008628	0.883065	0.288000	8.411400
chr9	47917770	47922770	PAN027Pat_NPC	1526	1612	3138	64	5	7630	15690	320	25000	47	279	279	3855	176020	5	0	0	0.006160	0.002996	0.871875	0.154200	7.040800
chr9	45352770	45357770	PAN027Pat_NPC	1515	1621	3136	67	5	7575	15680	335	25000	111	300	300	4810	153635	5	0	0	0.014653	0.007079	0.895522	0.192400	6.145400
chr9	46607770	46612770	PAN027Pat_NPC	1508	1615	3123	73	4	6032	12492	292	20000	65	260	260	2100	109860	4	0	0	0.010776	0.005203	0.890411	0.105000	5.493000
chr9	46062770	46067770	PAN027Pat_NPC	1516	1625	3141	66	7	10612	21987	462	35000	512	353	353	25228	260624	7	0	0	0.048247	0.023286	0.764069	0.720800	7.446400
chr9	47317770	47322770	PAN027Pat_NPC	1505	1622	3127	71	1	1505	3127	71	5000	9	58	58	223	6298	1	0	0	0.005980	0.002878	0.816901	0.044600	1.259600
chr9	45617770	45622770	PAN027Pat_NPC	1506	1629	3135	64	8	12048	25080	512	40000	217	455	455	18752	338248	8	0	0	0.018011	0.008652	0.888672	0.468800	8.456200
chr9	47722770	47727770	PAN027Pat_NPC	1516	1627	3143	64	7	10612	22001	448	35000	320	320	320	20965	205702	7	0	0	0.030155	0.014545	0.714286	0.599000	5.877200
chr9	46767770	46772770	PAN027Pat_NPC	1511	1629	3140	69	13	19643	40820	897	65000	188	728	728	21528	895375	13	0	0	0.009571	0.004606	0.811594	0.331200	13.775000
chr9	46327770	46332770	PAN027Pat_NPC	1522	1617	3139	61	7	10654	21973	427	35000	333	295	295	20608	276752	7	0	0	0.031256	0.015155	0.690867	0.588800	7.907200
chr9	46732770	46737770	PAN027Pat_NPC	1502	1621	3123	74	5	7510	15615	370	25000	303	337	337	14420	152870	5	0	0	0.040346	0.019404	0.910811	0.576800	6.114800
chr9	47477770	47482770	PAN027Pat_NPC	1504	1625	3129	70	9	13536	28161	630	45000	206	536	536	12285	422037	9	0	0	0.015219	0.007315	0.850794	0.273000	9.378600
chr9	47882770	47887770	PAN027Pat_NPC	1517	1622	3139	72	9	13653	28251	648	45000	393	530	530	24804	429786	9	0	0	0.028785	0.013911	0.817901	0.551200	9.550800
chr9	45422770	45427770	PAN027Pat_NPC	1515	1626	3141	67	4	6060	12564	268	20000	57	247	247	4096	124560	4	0	0	0.009406	0.004537	0.921642	0.204800	6.228000
chr9	47037770	47042770	PAN027Pat_NPC	1515	1623	3138	66	5	7575	15690	330	25000	134	305	305	6035	151675	5	0	0	0.017690	0.008540	0.924242	0.241400	6.067000
chr9	46132770	46137770	PAN027Pat_NPC	1502	1622	3124	66	5	7510	15620	330	25000	577	286	286	13850	140025	5	0	0	0.076831	0.036940	0.866667	0.554000	5.601000
chr9	45582770	45587770	PAN027Pat_NPC	1511	1617	3128	73	7	10577	21896	511	35000	174	448	448	9597	271649	7	0	0	0.016451	0.007947	0.876712	0.274200	7.761400
chr9	46837770	46842770	PAN027Pat_NPC	1512	1620	3132	74	5	7560	15660	370	25000	163	321	321	6595	136425	5	0	0	0.021561	0.010409	0.867568	0.263800	5.457000
chr9	46292770	46297770	PAN027Pat_NPC	1507	1621	3128	70	5	7535	15640	350	25000	181	311	311	8830	140710	5	0	0	0.024021	0.011573	0.888571	0.353200	5.628400
chr9	46802770	46807770	PAN027Pat_NPC	1509	1618	3127	75	5	7545	15635	375	25000	58	326	326	1100	139695	5	0	0	0.007687	0.003710	0.869333	0.044000	5.587800
chr9	47547770	47552770	PAN027Pat_NPC	1524	1610	3134	63	4	6096	12536	252	20000	297	223	223	6940	102908	4	0	0	0.048720	0.023692	0.884921	0.347000	5.145400
chr9	45847770	45852770	PAN027Pat_NPC	1524	1621	3145	74	1	1524	3145	74	5000	13	56	56	547	14481	1	0	0	0.008530	0.004134	0.756757	0.109400	2.896200
